#group,false,false,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,
,result,table,_time,_value,_field,_measurement,sensor_id
,,6,2021-10-13T17:26:40Z,0.5500826751997286,co,airSensors,TLM0202
,,6,2021-10-13T17:26:50Z,0.5508009541863104,co,airSensors,TLM0202
,,6,2021-10-13T17:27:00Z,0.5422487797380615,co,airSensors,TLM0202
,,6,2021-10-13T17:27:10Z,0.5439383734230332,co,airSensors,TLM0202
,,6,2021-10-13T17:27:20Z,0.5592881212000215,co,airSensors,TLM0202
,,6,2021-10-13T17:27:30Z,0.5578373304862726,co,airSensors,TLM0202
,,6,2021-10-13T17:27:40Z,0.5577909913092992,co,airSensors,TLM0202
,,6,2021-10-13T17:27:50Z,0.5696932325818659,co,airSensors,TLM0202
,,6,2021-10-13T17:28:00Z,0.5804565578069458,co,airSensors,TLM0202
,,6,2021-10-13T17:28:10Z,0.5656149536184956,co,airSensors,TLM0202
,,6,2021-10-13T17:28:20Z,0.554361804273648,co,airSensors,TLM0202
,,6,2021-10-13T17:28:30Z,0.5728700521094044,co,airSensors,TLM0202
,,6,2021-10-13T17:28:40Z,0.5584027732427039,co,airSensors,TLM0202
,,6,2021-10-13T17:28:50Z,0.5530820511884497,co,airSensors,TLM0202
,,6,2021-10-13T17:29:00Z,0.5529616198944876,co,airSensors,TLM0202
,,6,2021-10-13T17:29:10Z,0.5666626524375604,co,airSensors,TLM0202
,,6,2021-10-13T17:29:20Z,0.5697542050569734,co,airSensors,TLM0202
,,6,2021-10-13T17:29:30Z,0.5746748314387411,co,airSensors,TLM0202
,,6,2021-10-13T17:29:40Z,0.5656108838398481,co,airSensors,TLM0202
,,6,2021-10-13T17:29:50Z,0.55829342801419,co,airSensors,TLM0202
,,6,2021-10-13T17:30:00Z,0.5557470377714724,co,airSensors,TLM0202
,,6,2021-10-13T17:30:10Z,0.5577987209602971,co,airSensors,TLM0202
,,6,2021-10-13T17:30:20Z,0.5435784120086229,co,airSensors,TLM0202
,,6,2021-10-13T17:30:30Z,0.5287266245156514,co,airSensors,TLM0202
,,6,2021-10-13T17:30:40Z,0.5103366058585147,co,airSensors,TLM0202
,,6,2021-10-13T17:30:50Z,0.507753961405606,co,airSensors,TLM0202
,,6,2021-10-13T17:31:00Z,0.4917389350412701,co,airSensors,TLM0202
,,6,2021-10-13T17:31:10Z,0.4913945311311345,co,airSensors,TLM0202
,,6,2021-10-13T17:31:20Z,0.4731056813367313,co,airSensors,TLM0202
,,6,2021-10-13T17:31:30Z,0.4822359280377592,co,airSensors,TLM0202
,,6,2021-10-13T17:31:40Z,0.47677384985714,co,airSensors,TLM0202
,,6,2021-10-13T17:31:50Z,0.49069790558816306,co,airSensors,TLM0202
,,6,2021-10-13T17:32:00Z,0.5030771478980057,co,airSensors,TLM0202
,,6,2021-10-13T17:32:10Z,0.5176968090825086,co,airSensors,TLM0202
,,6,2021-10-13T17:32:20Z,0.5296533500874596,co,airSensors,TLM0202
,,6,2021-10-13T17:32:30Z,0.5309046236023605,co,airSensors,TLM0202
,,6,2021-10-13T17:32:40Z,0.5160372221298405,co,airSensors,TLM0202
,,6,2021-10-13T17:32:50Z,0.5027355147075477,co,airSensors,TLM0202
,,6,2021-10-13T17:33:00Z,0.4829563326013013,co,airSensors,TLM0202
,,6,2021-10-13T17:33:10Z,0.4883910045844819,co,airSensors,TLM0202
,,6,2021-10-13T17:33:20Z,0.48212511024082944,co,airSensors,TLM0202
,,6,2021-10-13T17:33:30Z,0.5014244600533638,co,airSensors,TLM0202
,,6,2021-10-13T17:33:40Z,0.5103706793871974,co,airSensors,TLM0202
,,6,2021-10-13T17:33:50Z,0.5160570715336739,co,airSensors,TLM0202
,,6,2021-10-13T17:34:00Z,0.5051652837757495,co,airSensors,TLM0202
,,6,2021-10-13T17:34:10Z,0.5163724667530181,co,airSensors,TLM0202
,,6,2021-10-13T17:34:20Z,0.5062032896256304,co,airSensors,TLM0202
,,6,2021-10-13T17:34:30Z,0.5087659459424946,co,airSensors,TLM0202
,,6,2021-10-13T17:34:40Z,0.5081324883473406,co,airSensors,TLM0202
,,6,2021-10-13T17:34:50Z,0.5165213006668152,co,airSensors,TLM0202
,,6,2021-10-13T17:35:00Z,0.5024743499000601,co,airSensors,TLM0202
,,6,2021-10-13T17:35:10Z,0.48559588417691907,co,airSensors,TLM0202
,,6,2021-10-13T17:35:20Z,0.5002274312269656,co,airSensors,TLM0202
,,6,2021-10-13T17:35:30Z,0.5027298619713697,co,airSensors,TLM0202
,,6,2021-10-13T17:35:40Z,0.4986128858428886,co,airSensors,TLM0202
,,6,2021-10-13T17:35:50Z,0.49434352360339534,co,airSensors,TLM0202
,,6,2021-10-13T17:36:00Z,0.48320391093169074,co,airSensors,TLM0202
,,6,2021-10-13T17:36:10Z,0.47051493687830526,co,airSensors,TLM0202
,,6,2021-10-13T17:36:20Z,0.4591273796699684,co,airSensors,TLM0202
,,6,2021-10-13T17:36:30Z,0.47238669184752025,co,airSensors,TLM0202
,,6,2021-10-13T17:36:40Z,0.4708744366834998,co,airSensors,TLM0202
,,6,2021-10-13T17:36:50Z,0.4879837547326319,co,airSensors,TLM0202
,,6,2021-10-13T17:37:00Z,0.4705118618258518,co,airSensors,TLM0202
,,6,2021-10-13T17:37:10Z,0.4688274756437161,co,airSensors,TLM0202
,,6,2021-10-13T17:37:20Z,0.4537951144949422,co,airSensors,TLM0202
,,6,2021-10-13T17:37:30Z,0.4561398878337542,co,airSensors,TLM0202
,,6,2021-10-13T17:37:40Z,0.4500021272238149,co,airSensors,TLM0202
,,6,2021-10-13T17:37:49Z,0.48108769566242165,co,airSensors,TLM0202
,,6,2021-10-13T17:37:50Z,0.4485456437020559,co,airSensors,TLM0202
,,6,2021-10-13T17:37:59Z,0.48991828489531375,co,airSensors,TLM0202
,,6,2021-10-13T17:38:00Z,0.46227369552686487,co,airSensors,TLM0202
,,6,2021-10-13T17:38:09Z,0.48867824400860777,co,airSensors,TLM0202
,,6,2021-10-13T17:38:10Z,0.44455472113265654,co,airSensors,TLM0202
,,6,2021-10-13T17:38:19Z,0.4752601280801315,co,airSensors,TLM0202
,,6,2021-10-13T17:38:20Z,0.42576308675339414,co,airSensors,TLM0202
,,6,2021-10-13T17:38:29Z,0.456090672478442,co,airSensors,TLM0202
,,6,2021-10-13T17:38:30Z,0.423876806266924,co,airSensors,TLM0202
,,6,2021-10-13T17:38:39Z,0.4659497252951637,co,airSensors,TLM0202
,,6,2021-10-13T17:38:40Z,0.4054812783557756,co,airSensors,TLM0202
,,6,2021-10-13T17:38:49Z,0.4727772394515232,co,airSensors,TLM0202
,,6,2021-10-13T17:38:50Z,0.4108150999399056,co,airSensors,TLM0202
,,6,2021-10-13T17:38:59Z,0.4838098315363853,co,airSensors,TLM0202
,,6,2021-10-13T17:39:00Z,0.4270468974971311,co,airSensors,TLM0202
,,6,2021-10-13T17:39:09Z,0.47379496477472766,co,airSensors,TLM0202
,,6,2021-10-13T17:39:10Z,0.4190332152324819,co,airSensors,TLM0202
,,6,2021-10-13T17:39:19Z,0.46044886867872453,co,airSensors,TLM0202
,,6,2021-10-13T17:39:20Z,0.40795630575583736,co,airSensors,TLM0202
,,6,2021-10-13T17:39:29Z,0.4438007860597098,co,airSensors,TLM0202
,,6,2021-10-13T17:39:30Z,0.4273010333653563,co,airSensors,TLM0202
,,6,2021-10-13T17:39:39Z,0.462641554719107,co,airSensors,TLM0202
,,6,2021-10-13T17:39:40Z,0.41393171108435,co,airSensors,TLM0202
,,6,2021-10-13T17:39:49Z,0.47785847477360144,co,airSensors,TLM0202
,,6,2021-10-13T17:39:50Z,0.4280874220398636,co,airSensors,TLM0202
,,6,2021-10-13T17:39:59Z,0.47641919433620955,co,airSensors,TLM0202
,,6,2021-10-13T17:40:00Z,0.4391180612745547,co,airSensors,TLM0202
,,6,2021-10-13T17:40:09Z,0.46174108190256813,co,airSensors,TLM0202
,,6,2021-10-13T17:40:10Z,0.4541178811203766,co,airSensors,TLM0202
,,6,2021-10-13T17:40:19Z,0.45291032368313916,co,airSensors,TLM0202
,,6,2021-10-13T17:40:20Z,0.4663394759980695,co,airSensors,TLM0202
,,6,2021-10-13T17:40:29Z,0.4658132161498375,co,airSensors,TLM0202
,,6,2021-10-13T17:40:30Z,0.4749703841409817,co,airSensors,TLM0202
,,6,2021-10-13T17:40:39Z,0.46176765482426124,co,airSensors,TLM0202
,,6,2021-10-13T17:40:40Z,0.4909325548398339,co,airSensors,TLM0202
,,6,2021-10-13T17:40:49Z,0.4615718074726058,co,airSensors,TLM0202
,,6,2021-10-13T17:40:50Z,0.49744748372620595,co,airSensors,TLM0202
,,6,2021-10-13T17:40:59Z,0.44625548886659694,co,airSensors,TLM0202
,,6,2021-10-13T17:41:00Z,0.4930292627998897,co,airSensors,TLM0202
,,6,2021-10-13T17:41:09Z,0.449824760425794,co,airSensors,TLM0202
,,6,2021-10-13T17:41:10Z,0.48216783317403683,co,airSensors,TLM0202
,,6,2021-10-13T17:41:19Z,0.4432348371039985,co,airSensors,TLM0202
,,6,2021-10-13T17:41:20Z,0.49996974656027204,co,airSensors,TLM0202
,,6,2021-10-13T17:41:29Z,0.4617072982047268,co,airSensors,TLM0202
,,6,2021-10-13T17:41:30Z,0.5091096662392627,co,airSensors,TLM0202
,,6,2021-10-13T17:41:39Z,0.4593620858024101,co,airSensors,TLM0202
,,6,2021-10-13T17:41:40Z,0.4962609054370393,co,airSensors,TLM0202
,,6,2021-10-13T17:41:49Z,0.47274427212761283,co,airSensors,TLM0202
,,6,2021-10-13T17:41:50Z,0.49991866037164934,co,airSensors,TLM0202
,,6,2021-10-13T17:41:59Z,0.4896035924529258,co,airSensors,TLM0202
,,6,2021-10-13T17:42:00Z,0.49168953003839055,co,airSensors,TLM0202
,,6,2021-10-13T17:42:09Z,0.4914010435553926,co,airSensors,TLM0202
,,6,2021-10-13T17:42:10Z,0.4723581174313962,co,airSensors,TLM0202
,,6,2021-10-13T17:42:19Z,0.47926396111161995,co,airSensors,TLM0202
,,6,2021-10-13T17:42:20Z,0.4768496280789999,co,airSensors,TLM0202
,,6,2021-10-13T17:42:29Z,0.4659651777415255,co,airSensors,TLM0202
,,6,2021-10-13T17:42:30Z,0.47320737048980516,co,airSensors,TLM0202
,,6,2021-10-13T17:42:39Z,0.4793763421540027,co,airSensors,TLM0202
,,6,2021-10-13T17:42:40Z,0.48377996029547976,co,airSensors,TLM0202
,,6,2021-10-13T17:42:49Z,0.4656363871514879,co,airSensors,TLM0202
,,6,2021-10-13T17:42:50Z,0.46789974412577207,co,airSensors,TLM0202
,,6,2021-10-13T17:42:59Z,0.46387518474080525,co,airSensors,TLM0202
,,6,2021-10-13T17:43:00Z,0.44855517192726835,co,airSensors,TLM0202
,,6,2021-10-13T17:43:09Z,0.45742917363919045,co,airSensors,TLM0202
,,6,2021-10-13T17:43:10Z,0.46556196910596237,co,airSensors,TLM0202
,,6,2021-10-13T17:43:19Z,0.4750411500910792,co,airSensors,TLM0202
,,6,2021-10-13T17:43:20Z,0.48094092152231216,co,airSensors,TLM0202
,,6,2021-10-13T17:43:29Z,0.4815716172957252,co,airSensors,TLM0202
,,6,2021-10-13T17:43:30Z,0.49181048188738585,co,airSensors,TLM0202
,,6,2021-10-13T17:43:39Z,0.4708465940417759,co,airSensors,TLM0202
,,6,2021-10-13T17:43:40Z,0.5110767542792025,co,airSensors,TLM0202
,,6,2021-10-13T17:43:49Z,0.474891029557804,co,airSensors,TLM0202
,,6,2021-10-13T17:43:50Z,0.5132187902486295,co,airSensors,TLM0202
,,6,2021-10-13T17:43:59Z,0.4810021005554218,co,airSensors,TLM0202
,,6,2021-10-13T17:44:00Z,0.5035872295007823,co,airSensors,TLM0202
,,6,2021-10-13T17:44:09Z,0.4694950944584147,co,airSensors,TLM0202
,,6,2021-10-13T17:44:10Z,0.4954729260240893,co,airSensors,TLM0202
,,6,2021-10-13T17:44:19Z,0.48600161388774243,co,airSensors,TLM0202
,,6,2021-10-13T17:44:20Z,0.48641794639469804,co,airSensors,TLM0202
,,6,2021-10-13T17:44:29Z,0.4888801439311469,co,airSensors,TLM0202
,,6,2021-10-13T17:44:30Z,0.4925047115646733,co,airSensors,TLM0202
,,6,2021-10-13T17:44:39Z,0.4796646317978381,co,airSensors,TLM0202
,,6,2021-10-13T17:44:40Z,0.4894254648069816,co,airSensors,TLM0202
,,6,2021-10-13T17:44:49Z,0.4954189829895268,co,airSensors,TLM0202
,,6,2021-10-13T17:44:50Z,0.4719741510765526,co,airSensors,TLM0202
,,6,2021-10-13T17:44:59Z,0.5046977577030548,co,airSensors,TLM0202
,,6,2021-10-13T17:45:00Z,0.4535120523248863,co,airSensors,TLM0202
,,6,2021-10-13T17:45:09Z,0.5032130893704475,co,airSensors,TLM0202
,,6,2021-10-13T17:45:10Z,0.4724179403934866,co,airSensors,TLM0202
,,6,2021-10-13T17:45:19Z,0.4871707451404213,co,airSensors,TLM0202
,,6,2021-10-13T17:45:20Z,0.4799373035020633,co,airSensors,TLM0202
,,6,2021-10-13T17:45:29Z,0.49236150951650964,co,airSensors,TLM0202
,,6,2021-10-13T17:45:30Z,0.4896516970211153,co,airSensors,TLM0202
,,6,2021-10-13T17:45:39Z,0.4985572268242532,co,airSensors,TLM0202
,,6,2021-10-13T17:45:40Z,0.5040700650334335,co,airSensors,TLM0202
,,6,2021-10-13T17:45:49Z,0.49363607107316027,co,airSensors,TLM0202
,,6,2021-10-13T17:45:50Z,0.5105285626117442,co,airSensors,TLM0202
,,6,2021-10-13T17:45:59Z,0.498159453516454,co,airSensors,TLM0202
,,6,2021-10-13T17:46:00Z,0.49438285970718693,co,airSensors,TLM0202
,,6,2021-10-13T17:46:09Z,0.4792699715759072,co,airSensors,TLM0202
,,6,2021-10-13T17:46:10Z,0.5043115267734083,co,airSensors,TLM0202
,,6,2021-10-13T17:46:19Z,0.4887988321756429,co,airSensors,TLM0202
,,6,2021-10-13T17:46:20Z,0.5067019106116751,co,airSensors,TLM0202
,,6,2021-10-13T17:46:29Z,0.48564070092325384,co,airSensors,TLM0202
,,6,2021-10-13T17:46:30Z,0.5123955260008147,co,airSensors,TLM0202
,,6,2021-10-13T17:46:39Z,0.46576649546592824,co,airSensors,TLM0202
,,6,2021-10-13T17:46:40Z,0.5221418341863077,co,airSensors,TLM0202
,,6,2021-10-13T17:46:49Z,0.48448930830085174,co,airSensors,TLM0202
,,6,2021-10-13T17:46:50Z,0.5091463778876363,co,airSensors,TLM0202
,,6,2021-10-13T17:46:59Z,0.493965926954117,co,airSensors,TLM0202
,,6,2021-10-13T17:47:00Z,0.5195869881574197,co,airSensors,TLM0202
,,6,2021-10-13T17:47:09Z,0.5016278281778139,co,airSensors,TLM0202
,,6,2021-10-13T17:47:10Z,0.5317721450351505,co,airSensors,TLM0202
,,6,2021-10-13T17:47:19Z,0.5061214214150652,co,airSensors,TLM0202
,,6,2021-10-13T17:47:20Z,0.5240552103485622,co,airSensors,TLM0202
,,6,2021-10-13T17:47:29Z,0.4987793442624606,co,airSensors,TLM0202
,,6,2021-10-13T17:47:30Z,0.508037436099869,co,airSensors,TLM0202
,,6,2021-10-13T17:47:39Z,0.49965563774604266,co,airSensors,TLM0202
,,6,2021-10-13T17:47:40Z,0.5009619976707104,co,airSensors,TLM0202
,,6,2021-10-13T17:47:49Z,0.5154320097571367,co,airSensors,TLM0202
,,6,2021-10-13T17:47:50Z,0.5113681018050414,co,airSensors,TLM0202
,,6,2021-10-13T17:47:59Z,0.5101539257859369,co,airSensors,TLM0202
,,6,2021-10-13T17:48:00Z,0.5139163215957661,co,airSensors,TLM0202
,,6,2021-10-13T17:48:09Z,0.5238493681443075,co,airSensors,TLM0202
,,6,2021-10-13T17:48:10Z,0.5174668400462584,co,airSensors,TLM0202
,,6,2021-10-13T17:48:19Z,0.5429755719947994,co,airSensors,TLM0202
,,6,2021-10-13T17:48:20Z,0.5302464419449218,co,airSensors,TLM0202
,,6,2021-10-13T17:48:29Z,0.5322696729900177,co,airSensors,TLM0202
,,6,2021-10-13T17:48:30Z,0.5486179632816914,co,airSensors,TLM0202
,,6,2021-10-13T17:48:39Z,0.5237836137639751,co,airSensors,TLM0202
,,6,2021-10-13T17:48:40Z,0.5471436412877245,co,airSensors,TLM0202
,,6,2021-10-13T17:48:49Z,0.5406867150593531,co,airSensors,TLM0202
,,6,2021-10-13T17:48:50Z,0.5345322459232666,co,airSensors,TLM0202
,,6,2021-10-13T17:48:59Z,0.5261040145133956,co,airSensors,TLM0202
,,6,2021-10-13T17:49:00Z,0.5430205538334251,co,airSensors,TLM0202
,,6,2021-10-13T17:49:09Z,0.5319689330872205,co,airSensors,TLM0202
,,6,2021-10-13T17:49:10Z,0.5544785328065485,co,airSensors,TLM0202
,,6,2021-10-13T17:49:19Z,0.5144948793835683,co,airSensors,TLM0202
,,6,2021-10-13T17:49:20Z,0.571673435150572,co,airSensors,TLM0202
,,6,2021-10-13T17:49:29Z,0.5163032213980346,co,airSensors,TLM0202
,,6,2021-10-13T17:49:30Z,0.5900273282351975,co,airSensors,TLM0202
,,6,2021-10-13T17:49:39Z,0.5180465514745953,co,airSensors,TLM0202
,,6,2021-10-13T17:49:40Z,0.6057928283694933,co,airSensors,TLM0202
,,6,2021-10-13T17:49:49Z,0.5282754615798941,co,airSensors,TLM0202
,,6,2021-10-13T17:49:50Z,0.5994556187595423,co,airSensors,TLM0202
,,6,2021-10-13T17:49:59Z,0.5444577851064631,co,airSensors,TLM0202
,,6,2021-10-13T17:50:00Z,0.6121935216721146,co,airSensors,TLM0202
,,6,2021-10-13T17:50:09Z,0.5269934407979964,co,airSensors,TLM0202
,,6,2021-10-13T17:50:10Z,0.6202894155045121,co,airSensors,TLM0202
,,6,2021-10-13T17:50:19Z,0.5290881899883385,co,airSensors,TLM0202
,,6,2021-10-13T17:50:20Z,0.6036534223093736,co,airSensors,TLM0202
,,6,2021-10-13T17:50:29Z,0.5452683139005643,co,airSensors,TLM0202
,,6,2021-10-13T17:50:30Z,0.6182089929433034,co,airSensors,TLM0202
,,6,2021-10-13T17:50:39Z,0.5491483270953983,co,airSensors,TLM0202
,,6,2021-10-13T17:50:40Z,0.6305357366936891,co,airSensors,TLM0202
,,6,2021-10-13T17:50:49Z,0.5332689080391338,co,airSensors,TLM0202
,,6,2021-10-13T17:50:50Z,0.6123572290532567,co,airSensors,TLM0202
,,6,2021-10-13T17:50:59Z,0.5379112209041317,co,airSensors,TLM0202
,,6,2021-10-13T17:51:00Z,0.5985643322258378,co,airSensors,TLM0202
,,6,2021-10-13T17:51:09Z,0.5274688832044643,co,airSensors,TLM0202
,,6,2021-10-13T17:51:10Z,0.5940259117744622,co,airSensors,TLM0202
,,6,2021-10-13T17:51:19Z,0.5365874310150859,co,airSensors,TLM0202
,,6,2021-10-13T17:51:20Z,0.5894085361472661,co,airSensors,TLM0202
,,6,2021-10-13T17:51:29Z,0.5436813159888827,co,airSensors,TLM0202
,,6,2021-10-13T17:51:30Z,0.5907541283175994,co,airSensors,TLM0202
,,6,2021-10-13T17:51:39Z,0.5302409684893904,co,airSensors,TLM0202
,,6,2021-10-13T17:51:40Z,0.6090818803743022,co,airSensors,TLM0202
,,6,2021-10-13T17:51:49Z,0.5300107967044425,co,airSensors,TLM0202
,,6,2021-10-13T17:51:50Z,0.625238000093099,co,airSensors,TLM0202
,,6,2021-10-13T17:51:59Z,0.5300711938614276,co,airSensors,TLM0202
,,6,2021-10-13T17:52:00Z,0.6128181474058428,co,airSensors,TLM0202
,,6,2021-10-13T17:52:09Z,0.5320393427396628,co,airSensors,TLM0202
,,6,2021-10-13T17:52:10Z,0.6112592115681925,co,airSensors,TLM0202
,,6,2021-10-13T17:52:19Z,0.548561780452612,co,airSensors,TLM0202
,,6,2021-10-13T17:52:20Z,0.600716631173068,co,airSensors,TLM0202
,,6,2021-10-13T17:52:29Z,0.5379861821103511,co,airSensors,TLM0202
,,6,2021-10-13T17:52:30Z,0.6060449686267794,co,airSensors,TLM0202
,,6,2021-10-13T17:52:39Z,0.5322191288336175,co,airSensors,TLM0202
,,6,2021-10-13T17:52:40Z,0.6068106401588301,co,airSensors,TLM0202
,,6,2021-10-13T17:52:49Z,0.5200753510623424,co,airSensors,TLM0202
,,6,2021-10-13T17:52:50Z,0.6112689364138205,co,airSensors,TLM0202
,,6,2021-10-13T17:52:59Z,0.5047227869661101,co,airSensors,TLM0202
,,6,2021-10-13T17:53:00Z,0.6037559589957335,co,airSensors,TLM0202
,,6,2021-10-13T17:53:09Z,0.5126613607028989,co,airSensors,TLM0202
,,6,2021-10-13T17:53:10Z,0.60452886084442,co,airSensors,TLM0202
,,6,2021-10-13T17:53:19Z,0.510619016914153,co,airSensors,TLM0202
,,6,2021-10-13T17:53:20Z,0.6128835881969091,co,airSensors,TLM0202
,,6,2021-10-13T17:53:29Z,0.5189394371126008,co,airSensors,TLM0202
,,6,2021-10-13T17:53:30Z,0.6155000881011277,co,airSensors,TLM0202
,,6,2021-10-13T17:53:39Z,0.5017841844379014,co,airSensors,TLM0202
,,6,2021-10-13T17:53:40Z,0.6007191577565957,co,airSensors,TLM0202
,,6,2021-10-13T17:53:49Z,0.4972518297713188,co,airSensors,TLM0202
,,6,2021-10-13T17:53:50Z,0.5974955081402376,co,airSensors,TLM0202
,,6,2021-10-13T17:53:59Z,0.4914104087714428,co,airSensors,TLM0202
,,6,2021-10-13T17:54:00Z,0.5978298204534412,co,airSensors,TLM0202
,,6,2021-10-13T17:54:09Z,0.5057318300284205,co,airSensors,TLM0202
,,6,2021-10-13T17:54:10Z,0.6011097797474029,co,airSensors,TLM0202
,,6,2021-10-13T17:54:19Z,0.5212265683640611,co,airSensors,TLM0202
,,6,2021-10-13T17:54:20Z,0.5968260105458698,co,airSensors,TLM0202
,,6,2021-10-13T17:54:29Z,0.5024338118208334,co,airSensors,TLM0202
,,6,2021-10-13T17:54:30Z,0.6015072514669642,co,airSensors,TLM0202
,,6,2021-10-13T17:54:39Z,0.5027031172868278,co,airSensors,TLM0202
,,6,2021-10-13T17:54:40Z,0.6141730638729291,co,airSensors,TLM0202
,,6,2021-10-13T17:54:49Z,0.5171851458860485,co,airSensors,TLM0202
,,6,2021-10-13T17:54:50Z,0.6244599696932029,co,airSensors,TLM0202
,,6,2021-10-13T17:54:59Z,0.5288987962970516,co,airSensors,TLM0202
,,6,2021-10-13T17:55:00Z,0.6078672033802782,co,airSensors,TLM0202
,,6,2021-10-13T17:55:09Z,0.5225234549814878,co,airSensors,TLM0202
,,6,2021-10-13T17:55:10Z,0.6252175992118872,co,airSensors,TLM0202
,,6,2021-10-13T17:55:19Z,0.5217467974198364,co,airSensors,TLM0202
,,6,2021-10-13T17:55:20Z,0.6149164328653879,co,airSensors,TLM0202
,,6,2021-10-13T17:55:29Z,0.5137286689118512,co,airSensors,TLM0202
,,6,2021-10-13T17:55:30Z,0.6021534931456389,co,airSensors,TLM0202
,,6,2021-10-13T17:55:39Z,0.4980712399034365,co,airSensors,TLM0202
,,6,2021-10-13T17:55:40Z,0.5950142393563611,co,airSensors,TLM0202
,,6,2021-10-13T17:55:49Z,0.4994301950605309,co,airSensors,TLM0202
,,6,2021-10-13T17:55:50Z,0.5922678597546754,co,airSensors,TLM0202
,,6,2021-10-13T17:55:59Z,0.49803787106805275,co,airSensors,TLM0202
,,6,2021-10-13T17:56:00Z,0.5989608870766363,co,airSensors,TLM0202
,,6,2021-10-13T17:56:09Z,0.5144149728924847,co,airSensors,TLM0202
,,6,2021-10-13T17:56:10Z,0.5842824952840467,co,airSensors,TLM0202
,,6,2021-10-13T17:56:19Z,0.49473536895270326,co,airSensors,TLM0202
,,6,2021-10-13T17:56:20Z,0.5767563884300975,co,airSensors,TLM0202
,,6,2021-10-13T17:56:29Z,0.49663431691502374,co,airSensors,TLM0202
,,6,2021-10-13T17:56:30Z,0.5777981713478169,co,airSensors,TLM0202
,,6,2021-10-13T17:56:39Z,0.4856236473304407,co,airSensors,TLM0202
,,6,2021-10-13T17:56:40Z,0.5896230539956828,co,airSensors,TLM0202
,,6,2021-10-13T17:56:49Z,0.48003963985720455,co,airSensors,TLM0202
,,6,2021-10-13T17:56:50Z,0.5801864004374161,co,airSensors,TLM0202
,,6,2021-10-13T17:56:59Z,0.48058918181313715,co,airSensors,TLM0202
,,6,2021-10-13T17:57:00Z,0.5955935597849882,co,airSensors,TLM0202
,,6,2021-10-13T17:57:09Z,0.47452550818688644,co,airSensors,TLM0202
,,6,2021-10-13T17:57:10Z,0.5818567215929916,co,airSensors,TLM0202
,,6,2021-10-13T17:57:19Z,0.4827774904111765,co,airSensors,TLM0202
,,6,2021-10-13T17:57:20Z,0.5871568462391336,co,airSensors,TLM0202
,,6,2021-10-13T17:57:29Z,0.46890156519247705,co,airSensors,TLM0202
,,6,2021-10-13T17:57:30Z,0.5762844775521165,co,airSensors,TLM0202
,,6,2021-10-13T17:57:39Z,0.4637046212670996,co,airSensors,TLM0202
,,6,2021-10-13T17:57:40Z,0.5781412861348477,co,airSensors,TLM0202
,,6,2021-10-13T17:57:49Z,0.44887605457846763,co,airSensors,TLM0202
,,6,2021-10-13T17:57:50Z,0.5971943977782701,co,airSensors,TLM0202
,,6,2021-10-13T17:57:59Z,0.4309069728541978,co,airSensors,TLM0202
,,6,2021-10-13T17:58:00Z,0.5969359529365013,co,airSensors,TLM0202
,,6,2021-10-13T17:58:09Z,0.41293936379552126,co,airSensors,TLM0202
,,6,2021-10-13T17:58:10Z,0.6063358678256373,co,airSensors,TLM0202
,,6,2021-10-13T17:58:19Z,0.43135504490600635,co,airSensors,TLM0202
,,6,2021-10-13T17:58:20Z,0.6191235946672242,co,airSensors,TLM0202
,,6,2021-10-13T17:58:29Z,0.44154265978344115,co,airSensors,TLM0202
,,6,2021-10-13T17:58:30Z,0.612453975291865,co,airSensors,TLM0202
,,6,2021-10-13T17:58:39Z,0.45558286596073544,co,airSensors,TLM0202
,,6,2021-10-13T17:58:40Z,0.6237148801035379,co,airSensors,TLM0202
,,6,2021-10-13T17:58:49Z,0.46475145533521744,co,airSensors,TLM0202
,,6,2021-10-13T17:58:50Z,0.6242989388641051,co,airSensors,TLM0202
,,6,2021-10-13T17:58:59Z,0.44861676135737516,co,airSensors,TLM0202
,,6,2021-10-13T17:59:00Z,0.6081313822522308,co,airSensors,TLM0202
,,6,2021-10-13T17:59:09Z,0.4399703816264635,co,airSensors,TLM0202
,,6,2021-10-13T17:59:10Z,0.5937649525764847,co,airSensors,TLM0202
,,6,2021-10-13T17:59:19Z,0.4336272622779694,co,airSensors,TLM0202
,,6,2021-10-13T17:59:20Z,0.6108104870670752,co,airSensors,TLM0202
,,6,2021-10-13T17:59:29Z,0.41477091543461847,co,airSensors,TLM0202
,,6,2021-10-13T17:59:30Z,0.6061428273633351,co,airSensors,TLM0202
,,6,2021-10-13T17:59:39Z,0.40333084794931573,co,airSensors,TLM0202
,,6,2021-10-13T17:59:40Z,0.6031145329521899,co,airSensors,TLM0202
,,6,2021-10-13T17:59:49Z,0.40723106343233456,co,airSensors,TLM0202
,,6,2021-10-13T17:59:50Z,0.6200997704063841,co,airSensors,TLM0202
,,6,2021-10-13T17:59:59Z,0.42026939919209755,co,airSensors,TLM0202
,,6,2021-10-13T18:00:00Z,0.6092609079274407,co,airSensors,TLM0202
,,6,2021-10-13T18:00:09Z,0.434273436037239,co,airSensors,TLM0202
,,6,2021-10-13T18:00:10Z,0.6124929137777411,co,airSensors,TLM0202
,,6,2021-10-13T18:00:19Z,0.41915444762065684,co,airSensors,TLM0202
,,6,2021-10-13T18:00:20Z,0.6293837733050397,co,airSensors,TLM0202
